Image,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
T_1.nii.gz,v3.1.0,1.21.6,2.0.2,1.0.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f9da007888a183346c19d06963a3ee5366abaa2d,3D,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 71)",-831.881147142867,-2097.0,7115.0,cf33f1aef915ffc1329595162bbad6e3f3ce9814,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 71)","(77, 94, 6, 198, 259, 53)",906256,1,"(165.10857417771578, 236.19970405713175, 31.42649207288007)","(-82.79909559184108, -15.487127429617146, -617.8675396355997)",0.8478469071177298,0.5300410729472032,116.74000487352231,220.24709184216493,265.5548220326273,270.1298415074231,207.09273706078713,279.1132020135004,2770345.9364959225,186.73581562005413,0.5453256422692587,174924.5936994816,0.0631417872385769,2770986.507892385,-1027.0,-660.0,702463850871.0,4.560994962852645,161.0,8.555998316851502,842.0,123.07604352722026,-861.9474927614273,-899.0,-1634.0,2476.0,69.90216424737024,880.4131945973553,1.9180510022084478,2147867548513.5208,0.05744743950370978,32173.912943410054,1024.9364940006767,177340.50935926926,3221.3006377959873,127.02087143622536,60.27984179039209,0.3529050647859494,5.517938463209605,3.9591355093563076,29.609593968713213,0.27945181511039646,0.1887688631337701,0.9941833939681513,0.9500122049143265,-0.02326550427535465,0.3977549164254977,0.19558182440704075,31.752864033935086,0.003952759271433292,8.898130801414426,0.45505951567547254,0.009681739196406934,63.505728067870194,5.159820063148664,46.825178306654365,6.8178055004122955,183723.95365327236,0.20272853769053376,2.5145129390460688,52062.08673487403,51.562506951213244,1078.2565312671034,10.01292791440829,9465.58439006197,0.011339720336972527,0.001095345293437797,0.3594519303815397,446.0827153724702,0.00038300596034008573,46987.25861291805,0.055562864617296495,53.61338918005985,1087.3913052849655,1.228511666794407,1304.0848969084786,0.0013508994699934585,0.0010930635588418198,4.967213012451022,741550.7403526213,0.8768513374202788,0.9331414081672288,0.0800095146030802,0.950039352541327,1039.7340200709402,0.0010368182397125715,12394.790076688001,0.03573427341488786,88.8197220978205,1254.974289338638,8112.623508043591,6808472.041829556,9.715775085267923,0.0010573201846505835,169129.38741855504,0.48760130144310393,0.7259864126188752,948.9015660967871,0.0007662167435935354,6.808126231385645,0.38273953496583746,8105.797082616651,33.01503967339089,7.04375683818863e-06,15362.305378380659,0.05593224735640246,0.041218466744925936
T_10.nii.gz,v3.1.0,1.21.6,2.0.2,1.0.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},5d5f16d58225aac1bb5faaab89acc3dd30840eab,3D,"(0.6830000281333923, 0.6830000281333923, 1.0)","(512, 512, 354)",-774.225334393776,-2048.0,6342.0,8d80d0b9db601548131af1d824f272de00318734,"(0.6830000281333923, 0.6830000281333923, 1.0)","(512, 512, 354)","(37, 131, 87, 225, 280, 238)",4377796,1,"(146.85040417598262, 283.84678568850626, 205.10354525427863)","(-61.41917213573977, 35.273658387189954, -880.8964547457214)",0.9109283675991123,0.592190162813992,113.8086635742133,192.1826310545466,236.38113330228143,245.30563697534205,195.25798990531223,248.56645742216398,2042090.7135322148,175.0646103874206,0.5238686335370897,148586.17925879467,0.07276179176280784,2042193.8464836404,-899.0,-467.0,2493902178582.0,4.487649306618225,211.0,5.665689068282867,648.0,143.30218736304553,-730.6627051603135,-795.0,-1065.0,1713.0,91.8858989091263,754.7653378765589,1.619818690452304,1163378029225.7349,0.060416007671075474,35802.726547728904,245.75294194638235,247293.79866060053,4777.456159296132,204.0640494637281,15.44087902009277,0.8590262812963171,2.398576366131733,2.8959597731908215,9.52006545688581,0.49249304799193205,0.43478577856321277,0.9968504096490697,0.9680670860979048,-0.24731501567101277,0.9371851470020585,0.3666934286837239,14.09239734930703,0.01162929445690661,7.8021136447151695,0.8731108731816839,0.043925461272822416,28.184794698614066,5.419183651232075,54.876232120955216,8.116018519146435,312529.2674569578,0.07138963703584128,24.999973208712582,264488.9567184035,57.37074245908455,261.67638578864796,73.13481989567353,9129.026480219727,0.9919442916684277,0.008692821424123599,0.1400885868410261,66.28167893959044,0.0006527032490188142,178547.91318378664,0.052813689044335824,60.69601567760286,293.23437001020216,2.270329135092465,471.9079618143394,0.023985581649394558,0.007719622065654423,5.534466459983378,2266059.295487229,0.6692313939338799,0.7716181489849793,0.5797826702962675,0.8443120695787582,266.0985580946689,0.005999593853956518,20923.73557455365,0.03437355938492442,69.45259368417925,518.9526938670907,1143907.8194001801,101636281.4029646,14246.688135035261,0.004092049587255279,244796.8865152222,0.4021528701647767,0.6588363308585417,353.6046767480157,0.002614162766667574,7.1418957558654945,0.13904622325937527,1143856.0966503876,197.5335256606486,4.117457152227462e-06,3308.8692127835634,0.03368524020295177,0.019403031664849083
T_100.nii.gz,v3.1.0,1.21.6,2.0.2,1.0.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},65a70d862dbf0b486b7f29d558cb07e0ca55396a,3D,"(0.652999997138977, 0.652999997138977, 1.0)","(512, 512, 314)",-769.1425634372007,-2411.0,10196.0,5ad677119206027835de59f6e89f6cd16eca8ade,"(0.652999997138977, 0.652999997138977, 1.0)","(512, 512, 314)","(46, 167, 31, 232, 216, 225)",3915800,1,"(163.4059798763982, 278.8213026712294, 144.63927345625416)","(-92.51389792755617, 14.882809846598633, -932.8607265437458)",0.7135254154850575,0.5542999727428758,107.3337518823092,193.63838564014927,227.71741844011632,223.12090326266178,169.4229854313577,236.0857114285138,1669615.4582024023,138.1659095677433,0.5655461221740399,120344.72724566642,0.07207930823498485,1669732.347568629,-870.0,-328.0,1996441978008.0,4.588544638412358,255.0,3.8984223169975123,596.0,171.8197825877268,-680.5292645181062,-769.0,-1055.0,1651.0,115.52932851332524,714.0326904131923,1.3215019960892367,851300819940.7158,0.05891378508212825,46722.60311314721,324.5048084014409,310699.04898248176,6233.049136371416,276.2073126048132,13.557780935008084,0.9062497606311296,2.2849883123378953,2.84270937323545,8.179127293007284,0.500112514010929,0.44357957225010003,0.9970546665353344,0.9685546316705393,-0.27694385977395736,0.9549545100766248,0.3700506332157166,16.088527261891503,0.012340170648113444,7.851950760502782,0.9094822315880772,0.048207152053587686,32.177054523782935,5.5311275246102465,72.44127338495517,8.249404237300485,273508.83082384185,0.06984749752894476,26.262668280095173,230694.5996245978,74.84043341237906,340.5007630624649,77.15256090709434,12795.857417130599,0.7702947599338098,0.006723220062457,0.13390495529503404,72.967271829246,0.0005063651052864185,146695.80730308418,0.04898020641263635,78.25773874562455,380.8827545038857,2.3381072786198094,634.2418556853952,0.018702178600504923,0.006008904029358553,5.687609761013485,1985803.2022992687,0.6620882310821222,0.7640878767282057,0.6137368744029057,0.8401048659789386,342.8977532083676,0.004654522495355597,17628.541082114756,0.03354335229545473,69.03535110798113,581.8328820557707,1099544.021090487,121324357.11836284,10733.571135322982,0.0033646197153134154,195452.01874815667,0.37190348828008385,0.6328680203601885,374.0112628968105,0.0021123138697333676,7.313769750640897,0.1342113999693549,1099488.504704461,146.61577780620732,5.226925162157295e-06,2866.293215942449,0.03962588542933388,0.022279248241444432
T_101.nii.gz,v3.1.0,1.21.6,2.0.2,1.0.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},6d42efb76be6a6c36f272428ded89b21b8f838e6,3D,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 62)",-926.2043886492329,-2048.0,3422.0,10c2fc2468823064fbf662690231e9c19c179bff,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 62)","(92, 178, 8, 181, 229, 48)",739101,1,"(182.32827042582812, 303.29482438800653, 29.894528623286938)","(-117.18430621909008, 36.98125702105483, 172.97264311643468)",0.8047741032030052,0.4929256584541049,105.17674456057807,213.37242798524522,262.9987811968872,243.22507200740563,185.00540191883658,267.1730980034042,2259354.182025511,171.71660438007353,0.559316071759612,148873.14756267206,0.0658919034240162,2259890.0299360994,-1045.0,-710.0,610245351774.0,4.4338800946806485,147.0,9.185658423872328,655.0,113.37316240180357,-893.3360609713693,-928.0,-1657.0,2312.0,64.10585717113752,908.6577710106795,2.019993900957609,1865898417521.9763,0.0627195323908837,27609.62698625458,1002.2964795077643,128685.26802029842,2468.4070498367446,104.56231580323902,50.919510108290815,0.33971489117566583,5.050662011637827,3.8363472945275654,25.204389582776745,0.2941305803651585,0.20335336521806427,0.9944397826561625,0.9512367498547558,-0.022706547639526904,0.37883118114449843,0.21030311744924232,31.44638788901852,0.004731637396659513,8.621289180585784,0.4328186000317621,0.011797116391589214,62.89277577803694,5.021598191806048,38.87045647788243,6.752060199403483,140496.28972089064,0.1900907855907253,2.805392429086526,46356.06910963454,44.256748880661064,1054.7025900384385,11.166136969101652,10333.415285596962,0.012735244163308384,0.0010954865667880066,0.3348458899888298,410.6734398825953,0.0003526496497223454,41430.9272489663,0.0604542939553057,46.29071566648943,1064.3112733016396,1.2517428798958423,1298.3781510492586,0.0013783404379929338,0.0010924364057893795,4.8689445878816136,594169.6201551787,0.8669423374359304,0.9272501842935383,0.08858608163729438,0.9456665534233457,1013.4931380767453,0.0010308903639690357,9749.22176463103,0.03759402829853595,82.00207495281519,1246.6626833096184,19218.098149454938,16265071.635339664,22.801944983559704,0.0010420194162959865,125276.47895530389,0.483079327631325,0.7226816813564367,938.763884160437,0.000749939078596356,6.749118640699453,0.3508708552687657,19209.975356021936,27.551874048070257,8.545084841876905e-06,13664.292093676886,0.04636558913710027,0.05139757210027271
T_102.nii.gz,v3.1.0,1.21.6,2.0.2,1.0.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},a762a2bcf203273e2579695ee62891c9ac368e25,3D,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 59)",-918.3204600447315,-3393.0,24166.0,6bd3d8797da9f064c87daed59d3e4e79b6a3402d,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 59)","(111, 138, 4, 156, 231, 45)",521027,1,"(186.78647171835624, 267.3391762806918, 25.057530607818787)","(-75.61197899100358, 8.863940012539814, 160.28765303909393)",0.9672775229918551,0.5200852355314614,94.68335473236536,182.05353327442748,228.13891822881246,234.67734291620107,181.15583319407958,238.77647044403315,1592794.669293706,176.0962907176035,0.513081582582082,128549.6488196881,0.08070698081673701,1593102.597111242,-990.0,-390.0,325690318405.0,5.035107293595947,283.0,3.9557117831436677,482.0,186.74287228988783,-753.7287837290581,-824.0,-1404.0,1886.0,124.07994215065287,790.628216524758,1.1661941475612532,995837244720.5093,0.03900398733568764,56985.89734343429,783.3291560443097,324953.74663809245,5628.021318076293,278.3191419333003,70.6201306933577,0.5940707333803308,6.064110674648078,4.07695424466955,32.8974375583523,0.2663976712800016,0.17719363586190562,0.9887361633361819,0.9310963518765393,-0.06570194134810163,0.6612766807833607,0.18375611117080556,27.04435310241951,0.0022562597759527418,9.664938344379623,0.6038719877140734,0.006474411920334101,54.0887062048391,5.8320093316908,87.23481815666449,7.314302623587575,112557.00795736113,0.2160291270075469,2.3432048766023015,20322.130509551327,91.2506918649184,840.4052054883912,9.153266529373719,5908.124168229286,0.01865011978798569,0.0017950068804892104,0.38231033354978494,388.4523616544343,0.0006247438323168274,18566.573705122388,0.03798673428961699,92.96526325955038,852.056352086721,1.2099601916372942,990.3008905333006,0.002203017718898659,0.0017816441545435828,5.409004574957327,432842.4567933102,0.8854360754014995,0.9380919429688497,0.073330983853773,0.9537324385778128,821.0126773928775,0.001689772699594525,6065.1408259121135,0.027684720242068448,114.56901974857504,1035.6913396537323,899.9906198220733,335959.35706754186,2.4744477057820626,0.0015943539812200715,103816.73297303713,0.4738780666930063,0.7159104949335339,772.342451245882,0.0011351379247469889,7.121973908003902,0.4204753304531243,894.334495341561,29.29813255780743,1.4406063787712123e-05,11002.593440033028,0.15003597494787563,0.043990011997313734
T_103.nii.gz,v3.1.0,1.21.6,2.0.2,1.0.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},bbf762dbe2eabb17b0879bd5313d54cbcf496ca2,3D,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 65)",-791.3491976224459,-2048.0,6571.0,89a0aa80773ab5121afdf9330fefab7f4f90e52d,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 65)","(118, 113, 12, 153, 222, 48)",493323,1,"(193.03944474512642, 238.61992852552993, 36.457746750100846)","(-62.910157591310195, -13.594511882635203, -837.7112662494958)",0.9034830603762062,0.5481608655222097,98.77308375973168,180.18995877357048,208.84341968407173,247.62978832505215,182.00619639007883,254.30744219325072,1507852.5831450603,162.79857540180788,0.515972385110211,123243.37662217392,0.08173436713893768,1508394.2914948922,-907.0,-584.0,315782965721.0,4.036661437361925,120.0,8.078340145418558,540.0,105.14325025947731,-785.7249246436919,-835.0,-1043.0,1583.0,56.90451067180802,800.0712555671228,2.123596909789663,965544324600.482,0.08754683078618537,22750.356778417136,130.94990085660572,86502.69112341737,2062.80431402144,96.84953429909436,27.547254283666312,0.5488281084041459,3.1070733702551303,3.1363117574465353,16.927771813955914,0.4480249933930039,0.38515990655787635,0.9936687739041095,0.9569847733338318,-0.11976949170000753,0.6848898807024776,0.3519934795659679,10.658745700267975,0.014342910506488575,7.38278408916389,0.5963737911212181,0.04168346747683601,21.31749140053595,4.845890653329741,31.099197145690145,7.323192394577612,42472.78880773854,0.08609529417387501,14.288447420318704,43188.865203933325,36.48945692824843,159.50970256809433,46.81991514687132,3468.971065610158,0.8434951998620991,0.013703728398431533,0.1775116746827211,60.26800811922544,0.001419114649101016,31718.099455856875,0.07835218024497255,40.56646796795279,176.23548901103476,1.8731501319262578,248.23415219826802,0.02812169505340654,0.012945460288489596,4.942015054045702,291596.72268589714,0.7165684563701998,0.8190909092326623,0.35720016155936246,0.8697225027285296,164.47152560365515,0.01077663916191014,3537.6728980252583,0.03922510392647948,60.892704189529105,368.20636663007684,157225.0080275865,10206168.406158179,2642.5506494989336,0.00699647403419603,39831.42572819302,0.44164394469606066,0.6910741693068594,275.16425558640293,0.004633271041222518,6.7611842366434285,0.1828193698651796,157195.08844126,74.82265369045922,1.4458662007245007e-05,5106.561527460546,0.048969944529900986,0.07456202281037162
T_104.nii.gz,v3.1.0,1.21.6,2.0.2,1.0.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},ec17bf8f5b7cda4a60f477c2e820fae1e9e68c39,3D,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 69)",-885.1213322515073,-2048.0,9196.0,21ee935ff44ce0ebcfeba5069288aa720c18dd4d,"(0.7820000052452087, 0.7820000052452087, 5.0)","(512, 512, 69)","(91, 163, 11, 178, 211, 50)",640919,1,"(173.98646474827552, 278.39684265874473, 36.099884696818165)","(-81.7155786493704, 17.511035178176996, 13.499423484090812)",0.7138996968266552,0.4963063176327303,105.83531689553176,213.24595947184886,243.3459434244011,254.80804302172197,172.91397668521202,259.18749711889427,1959203.5477032398,152.2362258164621,0.5422128292039518,139647.78160465587,0.07127783214172104,1959686.7790689159,-936.0,-684.0,465578202960.0,3.618188305639644,82.0,12.14163127388475,323.0,89.74421840921394,-840.5655129587358,-886.0,-1065.0,1388.0,40.43634481273726,852.3044317155586,2.8130903718942566,1423561244031.4243,0.12501425568259436,19872.46274639873,105.6435428177346,106645.1894977174,2304.7671387447954,83.49076639539527,24.903420611256518,0.5316699595590595,2.639400707484636,2.8863152811363357,17.196395197755773,0.5161618910855266,0.46767097515944844,0.9927426312669778,0.9591319120637924,-0.12806538586919852,0.671350361637354,0.3807235478954467,9.53873573945607,0.02839844119891047,6.556960462879387,0.5897948625061912,0.07965001527070756,19.07747147891216,4.446476055562325,27.09854675166296,7.235056906592308,40868.42261034546,0.06376534727531163,24.831257721570093,80124.01173783271,31.886864906052732,129.83823540884262,81.78270421067249,4908.377389342491,1.637135260604855,0.015912033858525403,0.14726637048393224,48.42363061873664,0.0011598776273146888,50434.14288161428,0.10465525071587681,38.33019666361534,151.61661196469947,2.552459902985231,252.177674111801,0.04527495084536804,0.01473193202045574,4.845670537325706,309579.3255310008,0.6378512744658473,0.7482069917151417,0.7022678695951419,0.8240103334358277,138.97789693705573,0.011418413009950492,4090.1431429366935,0.04217816446780747,61.17005756196595,353.6208635393357,421541.2785311375,23163748.508306436,8157.630647753566,0.006820068752459611,45919.09219060976,0.4735245087870826,0.7156208226791312,273.7961502463975,0.004490121597523205,6.568202051985367,0.15130305077552703,421497.5963183469,137.82737173115015,9.613918130891638e-06,3512.910427780378,0.046536097818694055,0.04744458142262661
T_105.nii.gz,v3.1.0,1.21.6,2.0.2,1.0.0,3.7.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d74c5773e48990a0e34ff4ba4a3dec3117f4382f,3D,"(1.0490000247955322, 1.0490000247955322, 5.0)","(512, 512, 39)",-1139.0073474003718,-2048.0,3704.0,d46ad3faa937f878af7444c056a820d4a066596b,"(1.0490000247955322, 1.0490000247955322, 5.0)","(512, 512, 39)","(141, 165, 0, 112, 165, 37)",279750,1,"(193.10574798927615, 251.9733440571939, 15.592117962466489)","(-94.30706557108951, -4.234551783456027, -566.5394101876675)",0.9251257226557814,0.5301481247930452,92.04790332896401,173.62676396317897,205.11843541043982,207.5349974079138,173.16445555475002,215.8413092151433,1538447.78580872,160.62658548382072,0.6162127512175898,104586.41687131187,0.06798177867072275,1539185.9715144117,-922.0,-522.0,183281433300.0,4.067572396684651,132.75,6.9927561512243335,497.0,129.36810169948436,-788.6774763181412,-859.0,-1056.0,1553.0,68.00733153962332,809.4204798105427,2.064948641574209,1008415410096.2086,0.09365917171354164,33149.35148517705,165.06914965798248,215190.79769363865,4539.104205627961,159.36796841015124,33.441815412649845,0.6487837068420123,3.4130184000703254,3.252054252281517,20.74639507964177,0.4402649329134516,0.3781866779701917,0.9921210186021086,0.9526646707383919,-0.11681740680326426,0.7075259430969971,0.34488411924633405,11.557348428871169,0.0162793909937789,7.469572639122469,0.6668642917024508,0.05073305842185262,23.11469685774233,4.90841105245269,48.20244595570026,7.293934554627829,24446.04838605898,0.08738533828796777,14.723176446479323,26201.15328686327,53.11754064112842,196.46857908847184,46.52350312779267,3966.7454262734586,0.7757515740697181,0.012421362329010106,0.19262461703484302,73.8679684858929,0.0013388624853915944,18646.69739443261,0.08103891475355042,58.03755346959754,217.17086174658257,1.842159764478043,299.85223632718095,0.025196977095963465,0.01168001007143996,4.985994993845309,166388.4092943149,0.7204809011227444,0.8215700831786623,0.34423804031157235,0.872332954208874,203.24770934467335,0.009709109686375228,2119.215864204121,0.0377071254440077,71.35724525108552,413.7283904487385,95325.59581509554,6173308.247482296,1555.6915977504561,0.006064382581888878,25855.368171951177,0.4600435602283046,0.7054030608388592,304.2592432573826,0.004116334465717248,6.755669308801791,0.20090080428954424,95300.81950378802,52.851474457151475,2.3685020079470436e-05,4205.769399758884,0.09022825894385873,0.0913883192090446
